launch_success,launch_failure_reason,launch_max_q_pa,launch_max_g,launch_t_insertion_s,launch_parking_perigee_km,launch_parking_apogee_km,tli_dv_ms,full_success,mission_failure,trial,trial_time_s,closest_approach_km,periapsis_alt_km,mcc_dv_ms,mcc_n_burns,tlmcc_n_exec,tlmcc_ca_miss_km,loi_dv_ms,loi_burn_time_s,loi_tilt_deg,loi2_circ_dv_ms,loi2_burn_time_s,loi2_tilt_deg,loi_flown,lunar_orbit_periselene_km,lunar_orbit_aposelene_km,doi_dv_ms,doi_burn_time_s,descent_success,descent_reason,fuel_margin_s,prop_remaining_kg,touchdown_v_radial_ms,touchdown_v_horiz_ms,land_lat_deg,land_lon_deg,land_downrange_err_m,agc_1202_alarm,agc_1202_recovered,lr_dropout,hard_landing,lowlevel_light_early_s,surf_feedwater_margin_lb,surf_o2_margin_lb,surf_eva_aborted,lm_stay_o2_margin_lb,lm_stay_water_margin_lb,lm_stay_batt_margin_ah,ascent_success,ascent_alt_km,aps_prop_remaining_kg,rendezvous_coelliptic_dv_ms,rendezvous_dv_required_ms,rendezvous_dv_available_ms,rendezvous_plane_angle_deg,csm_mass_at_tei_kg,tei_alignment_cos,lunar_orbit_handedness,tei_source,tei_ei_err_min,tei_dv_ms,tei_burn_time_s,tei_ignition_t_s,fpa_at_entry_deg,entry_speed_ms,reached_entry,mcc_total_dv_ms,temcc_n_exec,ei_lat,ei_lon,ei_t_s,recovery_zone_lat,recovery_zone_lon,recovery_zone_displacement_km,entry_success,max_g,max_q_pa,parachute_mains_lost,splash_velocity_ms,chute_descent_s,chute_wind_drift_km,cm_flotation,cm_uprighting_s,recovery_duration_s,splash_lat,splash_lon,splash_miss_km,sm_failure_get_h,cm_uprighting_failed,spe_significant,psurv_Armstrong,survived_Armstrong,dcause_Armstrong,psurv_Aldrin,survived_Aldrin,dcause_Aldrin,psurv_Collins,survived_Collins,dcause_Collins,n_astronauts_survived,crew_survived,crew_survival_prob,crew_outcome,mission_success
True,,35546.25231524063,3.99743543318864,692.3898280091074,184.9999999999972,184.9999999999972,3142.504531343562,True,,3199,592.2929556369781,6987.173534512976,113.42096064581024,0.8070278048096721,3.0,1.0,7.795753128760526,877.459523985895,358.1050275215986,6.645568438955458,42.77747857852679,14.981993699811548,12.0,True,100.72474189779278,121.6393387417572,23.80055257848431,31.21474701319797,True,touchdown,86.63914505471081,345.23773108400013,-2.371111411609508,0.0594874231608662,0.7048150632983239,23.1629485100042,2798.267563591574,False,True,False,False,18.168244519788537,4.71,0.699,False,31.0,70.5,544.7,True,25.421708693861497,503.42607797856,31.50546609059984,49.0275921075654,693.669545779906,0.2566187874025495,16732.995493864153,0.9999787439287402,-1.0,refine,-4.757981469744118,1014.7698341977656,154.5955215809391,487572.0,-6.412603303729394,11032.247936486692,True,4.033583939293252,1.0,-10.333537236934482,-177.39994304794288,702131.3394088995,13.536136591358806,-169.78523866360524,18.65054721671476,True,6.463582407949983,23770.62624066131,0.0,9.8,387.4,2.155,stable_1,0.0,3780.0,13.55447203037354,-169.80656253387176,3.0808605945246708,,,,1.0,True,,1.0,True,,1.0,True,,3,True,1.0,nominal_splashdown,True
True,,35355.06722260731,4.030939482407852,912.9419366030044,184.99999999185,184.99999999185,3142.8506727089107,True,,3200,789.892165184021,6439.09628956809,121.67524054112262,1.4954090073199369,3.0,1.0,14.594794448490967,879.5951708387516,357.2723541924559,5.5882499900252265,42.77087886485218,14.90633627160383,12.0,True,100.73626863807532,121.62001363056665,23.85254167577497,31.25786979886397,True,touchdown,102.10102106530051,410.394201416706,-2.371111411609508,0.0707338327591566,0.6813147691680111,25.82438207724111,2639.352756520983,False,True,False,False,15.52103094332342,4.827,0.709,False,31.0,70.5,544.7,True,24.46020006415713,506.1354406016917,31.63831387703067,47.95072699267866,696.7473387966224,0.215233307979913,16716.56923874618,0.9999952392470726,-1.0,refine,-1.394570556267475,1010.4729971211171,153.24956848630353,487572.0,-6.4243502122017295,11033.039937919137,True,24.508862382793243,3.0,-10.413802293454324,-177.39303309988856,702124.1960333725,13.390228203743234,-169.57318068657108,29.46342350466602,True,6.383237750747357,23792.84639702062,0.0,9.8,387.4,1.449,stable_2,420.0,4200.0,13.3954207977957,-169.58920579201302,1.8291297707116547,,,,1.0,True,,1.0,True,,1.0,True,,3,True,1.0,nominal_splashdown,True
False,structural_failure_max_q_exceeded,1221321.8371059278,2.9231761957455484,591.7291640365319,0.0,0.0,,False,launch_structural_failure_max_q_exceeded,3201,0.2230982780456543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,False,launch_structural_failure_max_q_exceeded,0.3,False,launch_structural_failure_max_q_exceeded,0.3,False,launch_structural_failure_max_q_exceeded,0,False,0.3,abort_mode_I_LES_late,False
True,,35287.01267607874,3.990402450567309,696.2144660427577,184.9999308461584,185.00006915392916,3143.164172194627,True,,3202,521.3218548297882,6137.777041185535,118.53997346809716,6.250987022455472,3.0,1.0,12.119168374144234,878.3607520969122,356.6248782009581,5.8121370058575055,42.76714452315511,14.907818500816004,12.0,True,100.74114959040516,121.61396389856095,23.86056326600309,31.263824753432157,True,touchdown,87.85280151574824,350.3113589438916,-2.371111411609508,0.065565047845791,0.5465655216529849,24.33071148275252,7306.013289533139,False,True,False,False,11.36699164743753,3.552,0.616,False,31.0,70.5,544.7,True,23.35282779041794,504.8482110460072,31.671377323368237,55.94128285040158,695.2854536919892,0.4862583713806485,16703.56645984039,0.9999450632544096,-1.0,refine,0.0891744795255363,1011.8048326649166,153.45216651856978,487572.0,-6.456628473911609,11032.352888558364,True,0.0700175317701648,1.0,-10.41829622877622,-177.39621195953325,702128.4531584533,13.465949504461896,-169.82827661125,9.847099754150577,True,6.758715233876644,24133.88879904067,0.0,9.8,387.4,1.723,stable_2,420.0,4200.0,13.49308877253153,-169.83195527852078,3.0472623850079734,,,,1.0,True,,1.0,True,,1.0,True,,3,True,1.0,nominal_splashdown,True
True,,35453.86966024735,4.018221550626596,698.9935480259808,185.00000000001023,185.00000000001023,3142.955883348905,True,,3203,935.8826258182526,6410.064944822835,117.26849558797642,4.657752228274365,3.0,1.0,6.662657269087139,878.1829635815645,355.8419508783409,6.07075747012372,42.76709697349179,14.876826600079474,12.0,True,100.74144024049164,121.61409712432209,23.85157766125665,31.256705784284964,True,touchdown,93.6571788924177,374.6717502010693,-2.371111411609508,0.0635273152289763,0.399169217777354,24.154205264816344,106.74397152778964,True,True,True,False,23.020318879947872,4.462,0.681,False,31.0,70.5,544.7,True,22.2846856240998,505.15354291041285,31.628661651379844,42.04350735009523,695.632277388554,0.0141277073493995,16715.027394285604,0.9999781321341698,-1.0,refine,-1.2458112444301757,1012.6378490708316,153.27262487488517,487572.0,-6.331469553402729,11032.393747005664,True,1.7374682767461398,1.0,-10.178852722539103,-177.3101854829993,702117.4760892972,13.693976061017986,-169.7048809049561,38.20182398080202,True,5.917491894976243,21567.773768114028,0.0,9.8,387.4,0.42,stable_2,420.0,4200.0,13.709420711905622,-169.70402382837358,1.7217876253137652,,,,1.0,True,,1.0,True,,1.0,True,,3,True,1.0,nominal_splashdown,True
True,,35386.23971115409,3.960168897522708,694.6571223813398,184.99988022148145,185.0001197775668,3141.742684226007,True,,3204,633.037791967392,8233.366254447934,123.2396203148365,10.022095424309498,3.0,1.0,28.287278151500097,880.8495180070039,357.510792614121,5.507563431504265,42.77175283790718,14.90037684410691,12.0,True,100.73346626918575,121.62391801871476,23.838715916135104,31.24689574372791,True,touchdown,38.4506752911135,149.2014528738464,-2.371111411609508,0.0793879157720829,0.7087109126441101,26.646510407846066,4426.880419364449,False,True,False,False,19.332789888778965,3.721,0.629,False,31.0,70.5,544.7,True,24.03785844410863,506.27657882117774,31.64776914977506,53.56149960270103,696.9075844959104,0.4061251182844688,16648.020188912295,0.999997614622561,-1.0,refine,-0.5413957729043128,1011.750824438464,153.1298429799389,487572.0,-6.484981827933313,11032.421220948256,True,2.549822744619857,1.0,-10.31928640084213,-177.3416786205748,702011.4274458796,13.413940795826129,-169.3064035237833,58.45442293693776,True,6.6744673092172615,24134.41157515437,0.0,9.8,387.4,2.387,stable_1,0.0,3780.0,13.442213916714763,-169.30211379511027,3.181437743847208,,,,1.0,True,,1.0,True,,1.0,True,,3,True,1.0,nominal_splashdown,True
False,structural_failure_max_q_exceeded,1053353.442010684,2.9307956637836776,588.6027159707127,0.0,0.0,,False,launch_structural_failure_max_q_exceeded,3205,0.2181642055511474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,False,launch_structural_failure_max_q_exceeded,0.3,False,launch_structural_failure_max_q_exceeded,0.3,False,launch_structural_failure_max_q_exceeded,0,False,0.3,abort_mode_I_LES_late,False
True,,35159.666461477194,4.074599032930574,698.8133483705384,185.0000001285076,185.0000001285076,3142.962229412037,True,,3206,437.5442123413086,6360.111203548529,113.15739567631203,6.244892839114203,3.0,2.0,4.153097964760532,877.8020729935795,354.9794035502268,6.79113530717499,42.78443668096001,14.8552462549928,12.0,True,100.72119622197516,121.64630058964272,23.80495233173444,31.218547476590985,True,touchdown,93.17481290974318,372.6412683730295,-2.371111411609508,0.0592518747272933,0.5602601017156663,23.17110718969668,3815.1685609662272,False,True,False,False,13.971227348716008,2.836,0.566,False,31.0,70.5,544.7,True,25.31224134949432,505.1920278247453,31.5153369208756,45.888751746426685,695.6759892551129,0.1491906730680264,16706.748849698542,0.9999699482276556,-1.0,refine,-0.1526899296712751,1015.0327055380584,153.26817289369868,487572.0,-6.224939544315446,11032.43094048432,True,1.2414552422977112,2.0,-9.992334194482764,-177.2656575899406,702129.2020899758,13.88594735206308,-169.67688654949205,59.29135139276465,True,5.730926112867246,20668.839467836016,0.0,9.8,387.4,3.018,stable_2,420.0,4200.0,13.866795170937293,-169.69535786650266,2.9206706221542085,,,,1.0,True,,1.0,True,,1.0,True,,3,True,1.0,nominal_splashdown,True
True,,35263.57666632822,3.9749913160165424,699.3990872670472,184.9998802165622,185.0001197726475,3143.264738642214,True,,3207,444.4310448169708,5903.738630599489,117.99610201289714,7.652684260806442,3.0,1.0,7.49698773557512,878.0226421135542,355.51529774637123,6.0760987984359565,42.76968382578369,14.857617018778509,12.0,True,100.74059274613997,121.6170845200196,23.84582234170308,31.252261892259888,True,touchdown,79.3089459154087,314.73985672259033,-2.371111411609508,0.0678915413303211,0.5651927082098656,24.62084161569489,5086.789667608784,False,True,False,False,16.144731159058637,4.24,0.665,False,31.0,70.5,544.7,True,23.365545546703277,509.9497124570021,31.630779107680382,50.56613093556365,701.0750337150172,0.3044808260535155,16644.823434475704,0.9999977782292256,-1.0,refine,1.3358031927996004,1012.5997678622732,152.64530899067208,487572.0,-6.654559199646648,11032.32825526653,True,1.3993384048993909,1.0,-10.79113878396627,-177.49584503520566,702125.8029969137,13.097529472156932,-169.94327176208552,33.09327021449626,True,7.535140116743895,27624.734234927982,0.0,9.8,387.4,1.234,stable_1,0.0,3780.0,13.097406297019278,-169.9386469086806,0.501630802103637,,,,1.0,True,,1.0,True,,1.0,True,,3,True,1.0,nominal_splashdown,True
True,,35554.26111112854,3.9984347976340215,695.1759302309135,184.9999999744836,184.9999999744836,3143.0160130229333,False,sm_failure_lunar_orbit,3208,117.00912642478944,6186.627955165693,116.85890777003276,4.717186602146235,2.0,2.0,13.31091364598383,878.0113352987075,356.5033531736444,6.26280215038601,42.77072300142576,14.90952206071988,12.0,True,100.73736760236974,121.61903727528592,23.834788841417588,31.243417680598665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.13202445404858,,,0.85,True,,0.85,True,,0.85,True,,3,True,0.85,lm_lifeboat_abort_lunar,False
True,,35268.81014751864,4.026849400270624,691.0539400672284,184.99993084590508,185.0000691536758,3142.576847043444,True,,3209,540.9779033660889,6822.171514872878,147.85685473850438,0.0,3.0,0.0,34.25900505080654,888.6529938559358,362.3377130898402,3.435170783003592,42.69467652573125,14.922184060919356,12.0,True,100.76400406260882,121.57572454575404,24.68817383379808,31.930844421569795,True,touchdown,53.48339236801577,209.24432214539263,-2.371111411609508,0.0301522826913964,-1.3944594150032863,-3.544512974055343,889.5241162665261,False,True,False,False,13.005401713199708,3.984,0.648,False,31.0,70.5,544.7,True,24.89303777590348,504.42554862701854,35.00278621333928,59.43844582925384,694.8052901874867,0.4923307603991905,16671.20459404652,0.9999966370825994,-1.0,refine,-2.448290243475155,1010.3431363626868,153.55367772314048,487002.0,-6.393328974597292,11032.120202266671,True,1.829791263999528,2.0,-10.257988434114244,-177.33984713348354,702071.0696172237,13.569495640483968,-169.59209786106229,34.63010807151168,True,6.343096805720225,23304.70732225717,0.0,9.8,387.4,2.278,stable_1,0.0,3780.0,13.564158766120771,-169.57671857191727,1.7671054117036713,,,,1.0,True,,1.0,True,,1.0,True,,3,True,1.0,nominal_splashdown,True
True,,35319.60477828502,4.037253444245873,698.3378571130526,184.99999999876783,184.99999999876783,3142.7584695501337,True,,3210,499.0148136615753,6599.344618610537,120.37979732875664,1.68251873968068,3.0,1.0,21.79428710086897,879.1998374310549,355.7730330588719,5.4839882096511365,42.77038410864847,14.842496278133066,12.0,True,100.73913463177416,121.61590968912724,23.87301906699604,31.273787865612565,True,touchdown,68.33586905608168,269.54752498208273,-2.371111411609508,0.0667046634068956,0.6123496264785474,24.716552102093488,5543.418867466949,True,True,False,False,16.38409917211184,4.482,0.684,False,31.0,70.5,544.7,True,22.32845226643397,504.9307746464879,31.70220849919201,52.91005299181536,695.3792408277897,0.3816969009456853,16681.874194023978,0.9999415856570244,-1.0,refine_chain,,1013.9576200201246,152.7907781259448,487542.0,-6.328953210526986,11032.254682399498,True,6.697294507400794,2.0,-10.293053415884312,-177.3488169221721,702231.8206373648,13.706896880307562,-170.1610119223514,50.0199131236168,True,5.919366960371824,21360.63098534146,0.0,9.8,387.4,0.373,stable_1,0.0,3780.0,13.722660882795571,-170.1671691881193,1.8769292317108932,,,,1.0,True,,1.0,True,,1.0,True,,3,True,1.0,nominal_splashdown,True
True,,35380.45946373831,4.00824570668055,699.4075366685272,184.99999999804328,184.99999999804328,3143.083570328636,True,,3211,1180.544550895691,6237.006225320406,119.94461605252091,5.727882838676972,3.0,1.0,25.075825809391787,878.9069528645288,358.0873628521147,5.471030878442295,42.76910574367821,14.96258483163029,12.0,True,100.73810444717157,121.61874020221224,23.869844657008013,31.271013218109072,True,touchdown,86.83173424556931,346.042380976751,-2.371111411609508,0.0694682756380977,0.7907494620447598,24.31324468399585,4644.4504493517,False,True,False,False,27.34662238316685,2.995,0.576,False,31.0,70.5,544.7,True,23.70193700357759,516.2090168412901,31.74848980913612,45.64313617650773,708.1635963199965,0.1327387307663666,16718.52792577487,0.9999358681466688,-1.0,refine,-5.18753219206701,1014.3041239023908,154.43637809004383,487542.0,-6.465327641458781,11034.986629269304,True,11.291246026168366,3.0,-10.345815799380478,-177.35996213715504,701997.1078489074,13.379269291393204,-169.30047153718746,58.971504245056536,True,6.782814031400344,24423.827584022136,0.0,9.8,387.4,1.205,stable_2,420.0,4200.0,13.3935657658822,-169.27889986577057,2.8266910167020294,,,,1.0,True,,1.0,True,,1.0,True,,3,True,1.0,nominal_splashdown,True
True,,35411.07816148105,4.000456787824167,695.0963960278606,184.99999998423735,184.99999998423735,3142.3894823558603,True,,3212,616.9784662723541,7045.864232006788,109.69101889325934,1.6554852846104795,3.0,1.0,10.567415764431953,884.3913053476723,357.6791996019496,,40.0,13.886490676669526,,True,113.19792267375416,120.31646241330564,23.468495105961296,30.924173672605164,True,touchdown,71.32067561382561,281.7859885622596,-2.371111411609508,0.0190498403571146,-0.0266548657472725,16.727213420011047,3025.908285526467,False,True,False,False,15.80613331953387,4.028,0.65,False,31.0,70.5,544.7,True,24.37475270773633,502.5494313266236,29.2213915769687,42.16814486512824,692.6730236296672,0.1004701101134996,16741.88321233748,0.9999823813504128,-1.0,refine,-2.2669328960745285,1016.1602916213748,153.68524537460132,487872.0,-6.649892372954644,11032.517592523547,True,2.1561811360748044,2.0,-10.7636061289318,-177.48855773701294,702115.2872288803,13.105909100676474,-169.8747965572661,30.57131648104534,True,7.602781956728677,26616.285278651863,0.0,9.8,387.4,1.905,stable_2,420.0,4200.0,13.100271818515369,-169.85078128147114,2.6783187626787948,,,,1.0,True,,1.0,True,,1.0,True,,3,True,1.0,nominal_splashdown,True
True,,35545.65265196412,4.016356946010331,694.0111169488235,184.99999997112064,184.99999997112064,3143.2579227857104,True,,3213,672.3442258834839,6059.8490755610665,110.97421617885844,8.028671888023469,3.0,1.0,24.13886482088499,876.5802765224429,356.45879484102005,7.488319493339537,42.7390144014688,14.91537954769413,12.0,True,100.76120051541552,121.58839771275127,23.65552184596913,31.09377715527591,True,touchdown,100.0359482839313,401.6263588187067,-2.371111411609508,0.042406028298807,-0.1529535331474274,20.557332015449568,4228.195633789728,False,True,False,False,8.960909634538176,3.106,0.586,False,31.0,70.5,544.7,True,25.578350924674652,500.2980762092061,31.198941076968595,48.2057089163183,690.1123180863265,0.2390581701910245,16659.577098221125,0.9999977239196504,-1.0,refine,-8.602569972516115,1012.1141225204648,153.3613615444441,487572.0,-6.435431497001602,11033.781603750807,True,9.361537788880169,2.0,-10.034696078780938,-174.51171208935753,701130.9830374118,13.385186631332408,-165.59278242235953,460.4971421306676,True,6.331442435303037,21824.68657028005,0.0,9.8,387.4,1.623,stable_2,420.0,4200.0,13.385481422716689,-165.60912827225795,1.7704863880894246,,,,1.0,True,,1.0,True,,1.0,True,,3,True,1.0,nominal_splashdown,True
True,,35362.0983079119,4.026140615255331,697.9918875733225,184.99993084871025,185.00006915648092,3142.457692436992,True,,3214,506.4714357852936,6986.608231519875,106.5705048315283,1.116743575732763,3.0,1.0,38.52291418735577,884.2885295323616,359.56887450830175,,40.0,13.94438259033501,,True,111.02503995469934,120.1278910150507,23.56283665059163,30.9994847895757,True,touchdown,45.867346248929564,178.70150845132085,-2.371111411609508,0.008676850888833,-0.3979293552000599,12.601462376343903,5011.12782158725,False,True,False,False,6.545510903794492,3.839,0.637,False,31.0,70.5,544.7,True,23.73598268202576,509.15602727561645,30.23185993254515,43.02766610124596,700.1750197385226,0.095289471098307,16671.26129655775,0.9999991033306324,-1.0,refine,-2.500325293414062,1013.6905018786344,153.49565608040538,487662.0,-6.422704309711121,11032.551491915152,True,1.420240082754419,3.0,-10.301505477355374,-177.35370823974606,702076.5933352576,13.513764826215178,-169.56817494368835,33.516211663034795,True,6.420014921906461,23315.36950606009,0.0,9.8,387.4,5.205,stable_1,0.0,3780.0,13.564204300812092,-169.58112567417805,5.787189588356293,,,,1.0,True,,1.0,True,,1.0,True,,3,True,1.0,nominal_splashdown,True
True,,35534.89481469114,3.950368934576727,697.1771697325967,184.9999999713404,184.9999999713404,3142.6339115480587,False,surface_lm_tipover,3215,94.3238410949707,6779.610084976433,109.70557390615112,0.5846402647919088,1.0,1.0,6.546071722788088,884.6516593646271,360.8766754772832,,40.0,13.99828327291562,,True,115.00786792615172,120.27023008656316,23.5004767886213,30.953552124320343,True,touchdown,87.59737346068756,349.2429833875275,-2.371111411609508,0.0321925249946099,0.2598959846514402,18.662781355172665,1922.9707483316745,True,True,False,False,24.375415675734725,3.687,0.627,False,31.0,70.5,544.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,False,surface_lm_tipover,0.0,False,surface_lm_tipover,0.9958534899792675,True,,1,False,0.0,lm_tipped_no_ascent+CMP_solo_return,False
True,,35341.78699640575,4.035160442408321,695.047685648516,184.99993084407504,185.00006915184576,3143.2140137993138,True,,3216,494.2671239376068,6155.212084060966,135.28704644732247,7.25311966392596,3.0,1.0,24.8841967255347,883.9795389278257,360.01564914709064,4.0902937267099055,42.76139984169795,14.937486771824418,12.0,True,100.75985912448589,121.587730596164,24.57656975484153,31.83778806052732,True,touchdown,50.147952212633605,195.83678255186848,-2.371111411609508,0.0298694286361694,-1.5881689870765858,-7.558676726005324,6904.51694823654,False,True,False,False,30.71801202260016,3.504,0.612,False,31.0,70.5,544.7,True,24.760556140297325,511.0619319349953,34.8461393016828,50.59991952199509,702.3358088384398,0.1962186514997691,16633.20183338387,0.999984170964521,-1.0,refine_chain,,1009.8486936459104,153.20979127973638,486972.0,-6.390690545720118,11033.058228074016,True,25.556006932759985,2.0,-10.620932859875357,-177.4380699082589,702328.8969797667,13.460856676000484,-170.5345568168243,75.21911691436078,True,6.307393779856526,22790.37646940312,0.0,9.8,387.4,1.244,stable_1,0.0,3780.0,13.475139454808184,-170.5213803669998,2.1360551623656456,,,,1.0,True,,1.0,True,,1.0,True,,3,True,1.0,nominal_splashdown,True
True,,35410.663882216104,3.994557973018217,697.0767632283172,184.9999999847356,184.9999999847356,3143.0225774294167,True,,3217,646.3038966655731,6411.624550008119,124.46421238943655,5.9599095916039,3.0,1.0,46.30106106007526,880.3888168077617,358.97713828092344,5.566551783429301,42.770032526267656,14.960624924015494,12.0,True,100.73046306638535,121.62670461114146,23.81861762943588,31.23071295979704,True,touchdown,66.36780859028065,261.50005244297927,-2.371111411609508,0.0777739751043083,0.9106039159106892,27.54590959861717,4680.377339669823,True,True,True,False,21.197490666238064,4.349,0.674,False,31.0,70.5,544.7,True,22.498051173286974,509.8140813202658,31.534266787146866,42.54514148898655,700.9212510955477,0.0344297831187222,16656.849555770455,0.9999509381048725,-1.0,refine_chain,,1012.9053337406162,153.844566080845,487572.0,-6.643420509249491,11032.368133126432,True,3.2763948953776985,2.0,-10.625542473659596,-177.4515060244517,702018.145728369,13.116483794609213,-169.4436992608034,52.39111117661111,True,7.622543925001675,27735.02412417789,0.0,9.8,387.4,0.955,stable_1,0.0,3780.0,13.12127915147484,-169.45704575352104,1.542278237281151,,,,1.0,True,,1.0,True,,1.0,True,,3,True,1.0,nominal_splashdown,True
True,,35223.565510613575,4.010807741840254,699.1274307318054,184.99986169173104,185.0001383072725,3142.556843161119,True,,3218,498.0592560768128,6927.0065670080885,107.8184437772606,0.8879110688434303,3.0,1.0,6.721193506942423,884.2423366198836,358.63512259677435,,40.0,13.911297992879746,,True,111.15842886131746,120.52128366421536,23.506456525513705,30.953537026259006,True,touchdown,82.87489055189809,329.54512287384944,-2.371111411609508,0.0083132225849076,-0.0995382046268857,14.61293109718742,2834.3674876909563,False,True,False,False,17.324041891140155,4.51,0.685,False,31.0,70.5,544.7,True,22.723789491870207,508.052308682024,29.780327465585746,43.3530579292837,698.9229960034836,0.1217004401561749,16684.430965358733,0.999999988377541,-1.0,refine,-1.9406525825712984,1015.0773431120429,153.393381338412,487722.0,-6.3737130393359775,11032.492081386235,True,2.1246312263828755,1.0,-10.258537834243956,-177.3520674004264,702126.0925648342,13.617167349854975,-169.75625196147985,28.199400107327484,True,6.261803619829026,22430.50636050541,0.0,9.8,387.4,2.241,stable_1,0.0,3780.0,13.60420847175667,-169.74175846384526,2.1307184382177056,,,,1.0,True,,1.0,True,,1.0,True,,3,True,1.0,nominal_splashdown,True
True,,35448.82545783143,4.00772466417322,695.2217805970273,184.99988022102508,185.0001197771104,3141.9237673558555,False,sm_failure_transearth,3219,308.1755726337433,7846.501611202608,111.35173890914324,7.234993659214864,3.0,1.0,17.95899017744767,877.7004521593042,357.66646517236643,7.516768933409338,42.734156718481145,14.96315596487032,12.0,True,100.76030821652292,121.5889128212484,23.66582291743827,31.103736521665667,True,touchdown,77.79649307977405,308.47810467943344,-2.371111411609508,0.053163608875163,0.6093461452457282,22.02969398552001,3398.880357926779,False,True,False,False,23.401121988348866,4.788,0.705,False,31.0,70.5,544.7,True,25.623881458595623,506.6760584457302,31.17937257288486,53.00681360044281,697.3611005672379,0.4035415909598915,16743.76313233055,0.999977612941644,-1.0,refine,-0.2286476371188958,1013.762981443751,154.68469725442773,487602.0,-6.64716088033312,11032.278651538789,True,1.0443302231411946,2.0,,,,,,,,,,,,,,,,,,,,134.39756751824666,,,0.1,False,sm_failure_transearth,0.1,False,sm_failure_transearth,0.1,False,sm_failure_transearth,0,False,0.1,no_lifeboat_on_return,False
True,,35344.97973633672,3.973654803996812,690.3019002529801,184.99988019806983,185.0001197541552,3142.6193578917964,True,,3220,559.8005261421204,6764.221107609246,123.78537808620464,0.7125637545442018,3.0,1.0,22.44137501279224,880.3747864814505,358.9998307992431,5.38611436838821,42.77125546588737,14.965686615084858,12.0,True,100.7311193515663,121.6276984588895,23.839463691060168,31.247208281965936,True,touchdown,95.6775513769718,383.1882991402641,-2.371111411609508,0.0742599257565831,0.8904509459399125,26.611410711564524,5839.865989035454,False,True,False,False,19.635446569143262,3.719,0.628,False,31.0,70.5,544.7,True,25.291500223434763,511.5441927422994,31.617973210024275,45.14477622009101,702.8823217528374,0.1203087237443784,16726.579189439868,0.999999912415976,-1.0,refine,-2.699652167072054,1012.502105368814,154.1898241945541,487572.0,-6.590445465591866,11032.372087797728,True,1.1689317404454067,1.0,-10.548965143321688,-177.43898535762162,702034.4090530926,13.215940969403771,-169.49996946299456,41.553092832568666,True,7.46111630539686,27414.171328809844,0.0,9.8,387.4,2.467,stable_2,420.0,4200.0,13.240183068656751,-169.47518533071622,3.807336502360025,,,,1.0,True,,1.0,True,,1.0,True,,3,True,1.0,nominal_splashdown,True
True,,35189.10546588352,4.042348284701477,692.7908412534127,184.99988022060413,185.00011977668944,3141.947536683164,True,,3221,537.1328949928284,7830.49978302515,117.07940823648846,6.712387779267373,3.0,1.0,10.3570673025673,878.8762898674796,357.94872303082235,5.963065117325463,42.76257415758941,14.942687895628731,12.0,True,100.74296762612462,121.61145904875195,23.8488056230048,31.25424352259164,True,touchdown,87.36802965353225,348.28396992370455,-2.371111411609508,0.0664897601561305,0.4602001776868636,23.99731963887312,5218.844029251612,False,True,False,False,33.20461942904274,4.12,0.657,False,31.0,70.5,544.7,True,25.165921851044985,508.3660552380143,31.67587334592463,47.19055616475288,699.2789525398255,0.1881074744613318,16656.45414663301,0.9999704253823276,-1.0,refine,0.984118617362886,1011.9532697319094,153.54151962884302,487572.0,-6.475093749383933,11032.391670269682,True,1.7231960265411366,3.0,-10.47086900474899,-177.39910511621878,702137.3310416306,13.4243902005851,-169.86667570586445,5.571389493512441,True,6.784800981857941,24385.982598551083,0.0,9.8,387.4,2.04,stable_1,0.0,3780.0,13.442587425675669,-169.83851418308055,3.66071494052462,,,,1.0,True,,1.0,True,,1.0,True,,3,True,1.0,nominal_splashdown,True
True,,35412.65042873827,3.9540054169532497,690.6000492926358,184.99986168433816,185.0001382998796,3141.303056473439,True,,3222,924.2183938026428,9140.641524029414,114.400451037718,14.269049847416673,3.0,1.0,25.036829271008887,878.8357034357911,356.5413036419107,6.713261946659695,42.77493999484992,14.892945174191494,12.0,True,100.73087465322509,121.63118090989695,23.79769451366392,31.21338019197307,True,touchdown,90.17370857669776,360.032983604865,-2.371111411609508,0.0656154398297706,0.7038926393163553,24.23979585139564,3691.652099183132,False,True,False,False,21.08943004503228,3.44,0.607,False,31.0,70.5,544.7,True,24.138455558815505,512.1711890386755,31.469009501613076,41.73416114452719,703.59270701934,0.0090391988899311,16593.768057393296,0.9999462269921464,-1.0,refine,-0.6511712906726946,1012.7131839176864,152.84376014404873,487602.0,-6.51296952763185,11032.385978186232,True,1.3361071856775562,3.0,-10.524213206096924,-177.41972362079446,702122.9472547076,13.357291132164796,-169.84340185054054,2.422810580132013,True,6.817601038378856,24238.289282182453,0.0,9.8,387.4,1.818,stable_1,0.0,3780.0,13.378330637606568,-169.82229798559192,3.2725410265934585,,,,1.0,True,,1.0,True,,1.0,True,,3,True,1.0,nominal_splashdown,True
